Open,High,Low,Close,Volume,WAP,Count,Minute,Day,Month,Tesla3,Tesla6,Tesla9,Value5,Value6,Decision,EXECUTE
1.1421,1.14235,1.142,1.1423,470,1.142215,76,10,59,1.939726027,-3E-06,-0.00042,-0.0003555,13,6,NO,NO
1.1423,1.14245,1.14225,1.14245,254,1.142365,62,15,59,1.939726027,9.6E-05,-2.1E-05,0.0001755,13,6,NO,NO
1.14245,1.14245,1.14235,1.1424,207,1.14243,47,20,59,1.939726027,0.0002115,0.000351,0.000675,13,6,BUY,NO
1.1424,1.14255,1.14235,1.1425,445,1.14244,91,25,59,1.939726027,0.000186,0.00045,0.0004905,13,6,BUY,NO
1.14245,1.14255,1.1424,1.14255,402,1.1425,84,30,59,1.939726027,0.000201,0.000585,0.000297,13,6,NO,NO
1.14255,1.14285,1.1425,1.14275,928,1.14275,215,35,59,1.939726027,0.0003105,0.000759,0.0003285,13,6,NO,NO
1.14275,1.14295,1.1427,1.1429,449,1.14281,89,40,59,1.939726027,0.0005865,0.001272,0.000792,13,6,NO,NO
1.1429,1.1431,1.14285,1.143,583,1.142975,95,45,59,1.939726027,0.000753,0.001383,0.000828,13,6,NO,NO
1.143,1.143,1.1427,1.1428,425,1.14284,112,50,59,1.939726027,0.0009435,0.0015,0.0008235,13,6,NO,NO
1.1428,1.14285,1.1426,1.1428,1313,1.14278,375,55,59,1.939726027,0.0007335,0.000927,-8.55E-05,13,6,NO,NO
1.14285,1.1431,1.1427,1.14305,857,1.14284,330,0,59,1.939726027,0.000714,0.000684,-0.0001305,14,7,SELL,NO
1.143,1.14305,1.1428,1.14305,355,1.142975,139,5,59,1.939726027,0.0007695,0.000708,0.0002205,14,7,SELL,NO
1.14305,1.14305,1.14295,1.14295,130,1.14302,74,10,59,1.939726027,0.00078,0.000609,0.0005535,14,7,SELL,NO
1.14295,1.14295,1.14275,1.14275,196,1.142825,88,15,59,1.939726027,0.0006615,0.000339,0.0002925,14,7,SELL,NO
1.1428,1.14295,1.1428,1.14285,149,1.14286,38,20,59,1.939726027,0.000339,-9.3E-05,-0.000369,14,7,SELL,NO
1.1429,1.143,1.1428,1.14285,155,1.142915,37,25,59,1.939726027,0.000306,5.1E-05,-0.000144,14,7,SELL,NO
1.1428,1.1429,1.14275,1.1429,149,1.14285,41,30,59,1.939726027,0.0001185,-3E-06,-0.000171,14,7,SELL,NO
1.1429,1.1429,1.14275,1.14285,100,1.142845,32,35,59,1.939726027,3.75E-05,-6.9E-05,4.5E-05,14,7,NO,NO
1.14285,1.14295,1.14265,1.14265,130,1.14277,49,40,59,1.939726027,-4.5E-06,-0.000162,-7.2E-05,14,7,NO,NO
1.1427,1.14275,1.1426,1.14275,152,1.14267,56,45,59,1.939726027,-0.0001485,-0.000444,-0.000396,14,7,NO,NO
1.14275,1.1429,1.14275,1.14285,291,1.142815,75,50,59,1.939726027,-0.0001785,-0.000468,-0.0002655,14,7,NO,NO
1.14285,1.14305,1.14275,1.1428,428,1.14291,123,55,59,1.939726027,-8.55E-05,-7.2E-05,0.000207,14,7,BUY,NO
1.14275,1.1429,1.14255,1.1427,625,1.142755,128,0,59,1.939726027,-0.000102,-9E-05,0.0001395,15,8,BUY,NO
1.14275,1.1428,1.1425,1.14275,266,1.14268,51,5,59,1.939726027,-0.000201,-0.000222,-0.000126,15,8,NO,NO
1.14265,1.1427,1.14265,1.1427,56,1.14268,16,10,59,1.939726027,-0.000288,-0.000285,-0.00045,15,8,NO,NO
1.1427,1.14275,1.1426,1.1427,73,1.14266,26,15,59,1.939726027,-0.000207,-0.000204,-0.0002385,15,8,NO,NO
1.14275,1.14285,1.14255,1.14265,259,1.14272,43,20,59,1.939726027,-0.000195,-0.000207,4.05E-05,15,8,NO,NO
1.14265,1.14285,1.14255,1.14265,166,1.14271,39,25,59,1.939726027,-0.000192,-0.000246,0,15,8,NO,NO
1.14255,1.1428,1.1425,1.1426,97,1.14264,29,30,59,1.939726027,-0.0001845,-0.000384,-0.000225,15,8,NO,NO
1.14265,1.14275,1.14265,1.1427,63,1.142695,19,35,59,1.939726027,-0.000156,-0.000267,-0.000135,15,8,NO,NO
1.1427,1.14275,1.14265,1.14265,56,1.1427,12,40,59,1.939726027,-0.0001125,9E-06,2.25E-05,15,8,BUY,NO
1.1427,1.1429,1.14265,1.1429,98,1.142765,28,45,59,1.939726027,-0.000105,3.6E-05,4.95E-05,15,8,BUY,NO
1.1428,1.14305,1.1428,1.1429,128,1.142915,48,50,59,1.939726027,-9E-06,0.000216,0.000297,15,8,BUY,NO
1.14295,1.143,1.1427,1.1429,152,1.142885,38,55,59,1.939726027,0.0002115,0.0006,0.0005895,15,8,NO,NO
1.1414,1.14165,1.14135,1.14155,481,1.14149,124,0,56,1.84109589,-0.000102,0.001596,0.0005895,8,1,NO,NO
1.14155,1.14185,1.14085,1.14175,808,1.14135,204,5,56,1.84109589,0.000147,0.001533,0.0004815,8,1,NO,NO
1.14175,1.14215,1.1415,1.1416,933,1.141865,263,10,56,1.84109589,0.000483,0.00132,0.00045,8,1,NO,NO
1.1416,1.14195,1.1415,1.1419,243,1.141715,87,15,56,1.84109589,0.000945,0.001533,0.000639,8,1,NO,NO
1.1419,1.14195,1.1415,1.1416,265,1.141705,90,20,56,1.84109589,0.001218,0.001233,0.000729,8,1,NO,NO
1.14155,1.1417,1.14135,1.1417,259,1.141485,77,25,56,1.84109589,0.0008955,0.000579,-0.0001125,8,1,SELL,NO
1.14165,1.14195,1.1416,1.1419,290,1.141745,115,30,56,1.84109589,0.000681,0.000342,-0.00045,8,1,SELL,NO
1.14195,1.14225,1.1419,1.14225,605,1.14204,157,35,56,1.84109589,0.0009045,0.000702,0.000666,8,1,SELL,NO
1.14225,1.1426,1.14205,1.1426,799,1.142425,206,40,56,1.84109589,0.0010215,0.001296,0.0014445,8,1,BUY,EXECUTE
1.14255,1.14265,1.1424,1.14265,558,1.14257,146,45,56,1.84109589,0.0013215,0.001989,0.0020295,8,1,BUY,NO
1.14265,1.14275,1.1423,1.14255,487,1.142525,151,50,56,1.84109589,0.001422,0.002202,0.001494,8,1,NO,NO
1.14245,1.14275,1.1424,1.14245,659,1.142575,185,55,56,1.84109589,0.001119,0.00198,0.000351,8,1,NO,NO
